,id,username,fulltext,140_char_text,hashtags,url,domain,retweet_count,favorite_count,language,lat,lon,user_id,user_location,user_time_zone,user_follower_count,user_favorite_count,user_tweet_count,user_description,media,year,month,day,hour,minute,cards_pred,cards_pred_score,waterloo_cards_pred,waterloo_cards_score,date,cards_binary_pred
254958,1576071702710480897,PaulBustion87,"@FitzInfo However, I know very little about the Rothschilds so I could be wrong in my belief that they are no longer important. My impression is that they are now more hippies who focus on climate change than top elite, but I could be wrong.","@FitzInfo However, I know very little about the Rothschilds so I could be wrong in my belief that they are no longe… https://t.co/vy5h8k7Z7r",[],https://twitter.com/i/web/status/1576071702710480897,twitter.com,0,0,en,,,1565177130916495361,,None,15,70,360,,,2022,10,1,4,49,0_0,0.99951357,0,0.99964994,2022-10-01,0
252625,1549092279721156609,DSCEJ,Sometimes it takes a truly catastrophic event to get people to collectively decide that something needs to be done about an issue. Let's not let that happen with environmental justice.#environmentaljustice #environment #climatechange #climatejustice #sustainability,Sometimes it takes a truly catastrophic event to get people to collectively decide that something needs to be done… https://t.co/C3BnAEAQ5P,[],https://twitter.com/i/web/status/1549092279721156609,twitter.com,1,2,en,,,254119833,"New Orleans, LA",None,3925,555,1842,The Deep South Center for Environmental Justice (DSCEJ) was founded in 1992 to address issues of environmental justice.,,2022,7,18,18,2,0_0,0.9997092,0,0.9999677,2022-07-18,0
128907,1576499176392650753,PureDemocracyNZ,"@benonwine More concerned about inequality, lack of democracy, concentration of wealth and power.  Solve that, and you solve the other issues like climate change.","@benonwine More concerned about inequality, lack of democracy, concentration of wealth and power.  Solve that, and… https://t.co/keZZXJmuxq",[],https://twitter.com/i/web/status/1576499176392650753,twitter.com,0,0,en,,,2477767495,Aotearoa / New Zealand ,None,2404,14921,46044,"Pure Democracy Party: A new directly democratic party being formed, please join and help design a better democracy where the people legislate directly.",,2022,10,2,9,7,0_0,0.99975604,0,0.99996746,2022-10-02,0
24319,1580386309407141889,KatieDavoren,Two months ago Pakistan suffered from a devastating flood because of climate change. https://t.co/ao75x824qy,Two months ago Pakistan suffered from a devastating flood because of climate change. https://t.co/ao75x824qy,[],,,0,0,en,,,1567138785225220098,,None,32,6,54,Strategic Communications Student at the University of Kansas                                                 JMC 304,https://pbs.twimg.com/media/Fe6o-ItXgAMTLLe.jpg,2022,10,13,2,33,0_0,0.9995356,0,0.9999665,2022-10-13,0
34318,1573220681877278721,pastorskatze,"@preussenschotte @ndr Warum sollten sie? Klimakrise ist Fakt. Pariser Klimaschutzabkommen ist Fakt. Dass die Regierungen zu wenig tum, um dieses einzuhalten, ist ebenso Fakt",@preussenschotte @ndr Warum sollten sie? Klimakrise ist Fakt. Pariser Klimaschutzabkommen ist Fakt. Dass die Regier… https://t.co/NT3lrXhVXE,[],https://twitter.com/i/web/status/1573220681877278721,twitter.com,0,2,de,,,107771100,,None,461,65535,39805,Noch 6 Jahre: https://t.co/4ZUbOPfwCR,,2022,9,23,8,0,0_0,0.9997818,0,0.99990577,2022-09-23,0
227907,1569691521070374912,Simon04415437,@Mestrogon Achja Abschlusswort.Jemand der immernoch an den Menschengemachten Klimawandel glaubt ist für mich keine Persönlichkeit die von Wissenschaft reden sollte.,@Mestrogon Achja Abschlusswort.Jemand der immernoch an den Menschengemachten Klimawandel glaubt ist für mich kein… https://t.co/3L8VDr4zrm,[],https://twitter.com/i/web/status/1569691521070374912,twitter.com,0,0,de,,,816382083337621506,"Bayern, Deutschland",None,342,21070,7695,Für die Freiheit des Einzelnen.Politik sollte dem Leitfaden der Menschlichkeit und des natürlichen Verstand's folgen.Ich teile hier meine Gedanken.,,2022,9,13,14,16,0_0,0.9996999,0,0.9999394,2022-09-13,0
51141,1588205915110789121,EarlMorton16,@karen_tvbsmom Is climate  change  a reality up there?,@karen_tvbsmom Is climate  change  a reality up there?,[],,,0,0,en,,,1534340248888651776,U.S.A.,None,2683,31879,15392,"Husband,  Father,  Grandfather, Great Grandfather and Friend. No dms. No lists. No porn please.",,2022,11,3,16,26,0_0,0.9997991,0,0.9999439,2022-11-03,0
185988,1570983730390659077,skyeborgbow,@MattAgorist Yet one blacksmith on YT demonstrated steel has the strength of cheese at the burn temperature in Twin Towers. Remember 1000s of scientists believe climate change ie the number of science doth not science make. The butterfly effect as well.,@MattAgorist Yet one blacksmith on YT demonstrated steel has the strength of cheese at the burn temperature in Twin… https://t.co/qNOEI1Q9Zw,[],https://twitter.com/i/web/status/1570983730390659077,twitter.com,0,2,en,,,1427992391378681856,,None,72,40510,6284,,,2022,9,17,3,51,0_0,0.99464196,1,0.991538,2022-09-17,0
114129,1588339849643577344,Patriotbuff,The left wing climate change agenda is responsible for the sky high gas prices and home heating costs.  We have been dealing with gasoline but be prepared for monthly heating bills that will be unaffordable. This is a direct result of Democrats. Even blackouts are expected,The left wing climate change agenda is responsible for the sky high gas prices and home heating costs.  We have bee… https://t.co/PHJxZGIU7Q,[],https://twitter.com/i/web/status/1588339849643577344,twitter.com,0,0,en,,,958552485416914944,,None,839,12355,22063,MAGA 2020=patriot=Love My Dogs=Love Good Quality Coffee and cheap Aftershaves.,,2022,11,4,1,18,4_1,0.99673444,1,0.99894744,2022-11-04,1
32381,1549844185229967360,juliereiber,🚨 Where is the declaration of a Climate Emergency @JoeBiden  🚨Get us in tune with the rest of the damn world already. Everyone else cares but we still seem to care more for our precious millionaires and their fossil fuel pocket books. 🆘 It. Is. Time. 🆘,🚨 Where is the declaration of a Climate Emergency @JoeBiden  🚨Get us in tune with the rest of the damn world alre… https://t.co/zVHcvteXOh,[],https://twitter.com/i/web/status/1549844185229967360,twitter.com,0,2,en,,,20450309,New York City,None,2334,6436,13991,"Mama, Actor @wecomefromaway on Broadway. Activist, NYer- Take a deep breath. Lead with kindness. Participate, raise your voice & we will survive this. #Resist",,2022,7,20,19,50,0_0,0.9966719,0,0.9994957,2022-07-20,0
193415,1600234216968450048,RickHar1960,"It’s pretty obvious they’re using climate change to get there reset, just like they used to Covid to get their power.","It’s pretty obvious they’re using climate change to get there reset, just like they used to Covid to get their power.",[],,,3,6,en,,,1520205303240814593,,None,285,2842,6830,"Ultra MAGA. 🇺🇸 God fearing believer happily married , no dating messages.",,2022,12,6,21,2,5_2,0.99861574,0,0.9987648,2022-12-06,1
162090,1532006587040251904,ManishKhurana,"As zoonotic diseases spiral, how do we live with them? https://t.co/d9mEiOUmXA#GlobalWarming #ClimateChange #ClimateCrisis #ClimateEmergency #WeDontHaveTime","As zoonotic diseases spiral, how do we live with them? https://t.co/d9mEiOUmXA#GlobalWarming #ClimateChange… https://t.co/AM6rVOK7Df","[{'text': 'GlobalWarming', 'indices': [80, 94]}, {'text': 'ClimateChange', 'indices': [95, 109]}]",https://indianexpress.com/article/lifestyle/health/as-zoonotic-diseases-spiral-how-do-we-live-with-them-7943545/,indianexpress.com,0,0,en,,,95865072,"New Delhi, India",None,1209,3018,60617,Co-founder @WeMeanToClean | #WeMeanToClean | #Volunteering | #Shramdaan | #CleanDelhi | #SwachhBharat | #Delhi | #India | #GlobalWarming | #ClimateAction,,2022,6,1,14,30,0_0,0.9996975,0,0.9999707,2022-06-01,0
2387,1561355479426551808,equalearth,PETS &amp; FEEDLOTS WILL BE THE ONLY ANIMALS LEFT:debtfinanced economic/demographic growth ever larger skyscraper condo bunker slum cities encircled by wind turbine/solar/feedlot/agrichemical/nuclear farms that pollute/wipe out nature &amp; fuel climate change &amp; wastelaying/contaminating https://t.co/OSxNfbfY7z,PETS &amp; FEEDLOTS WILL BE THE ONLY ANIMALS LEFT:debtfinanced economic/demographic growth ever larger skyscraper condo… https://t.co/URYgTRKEMJ,[],https://twitter.com/i/web/status/1561355479426551808,twitter.com,0,0,en,,,990208711,global,None,178,226,65535,global reality check: 100yrs economic growth=800% population growth=300% overpopulation last 65yrs=95% of nature/wildlife/resources wastelaid/polluted=madness,,2022,8,21,14,12,4_1,0.8946263,0,0.9999028,2022-08-21,1
26447,1542345860486660096,ChairmanDtnbwed,"Heartiest birthday wishes to hon. Minster for Labour &amp; Employment (@LabourMinistry), Environment Forest and Climate Change (@moefcc), Sri Bhupender Yadav ji 💐It has been a great honor &amp; privilege to work under your guidance@byadavbjp https://t.co/uKcQSAzMXb","Heartiest birthday wishes to hon. Minster for Labour &amp; Employment (@LabourMinistry), Environment Forest and Climate… https://t.co/Bq6diZ0fVk",[],https://twitter.com/i/web/status/1542345860486660096,twitter.com,12,27,en,,,1532668727854243840,New Delhi,None,38,293,69,"Managed by Office of the Chairman, Dattopant Thengadi National Board of Workers' Education & Development (@dtnbwed), An autonomous body under @LabourMinistry",,2022,6,30,3,14,0_0,0.99980277,0,0.99996054,2022-06-30,0
259718,1568270300055486464,Brianc0434,@bondorific @kaledon61 @PeterSweden7 California is the only State experiencing climate change?Or is it critical thinking that is lacking in the policies?Mic drop!,@bondorific @kaledon61 @PeterSweden7 California is the only State experiencing climate change?Or is it critical t… https://t.co/5dBQbFZYtP,[],https://twitter.com/i/web/status/1568270300055486464,twitter.com,0,0,en,,,1521301186057539586,,None,852,2172,4850,Conservative that left Twitter i am MAGA and has come back to Twitter. Now can the Progressive-Supremacy Party be honest on their page?,,2022,9,9,16,9,0_0,0.9989885,1,0.9735694,2022-09-09,0
137278,1549490447755657217,Michael_Hartt,"Yes. Because there are fires burning in places across Greater London, Kent and more. This is the climate crisis. It's not just hot weather. It's the same type of extreme situation that caused fires to burn in Australia, in California, now in Europe. https://t.co/MtAHOFCebb","Yes. Because there are fires burning in places across Greater London, Kent and more. This is the climate crisis.… https://t.co/igOiv4vpHx",[],https://twitter.com/i/web/status/1549490447755657217,twitter.com,0,0,en,,,74623728,New Yorker in London,None,701,1701,20027,"Head of International Affairs @Fleishman. Work on comms, foreign policy, climate, development.Watch #WatfordFC #SSCNapoliLike cars, planes.Opinions my own",,2022,7,19,20,24,0_0,0.993332,0,0.99990755,2022-07-19,0
203349,1593544555168776192,KuvaSpace,It's day two at #slush22. Don't miss out on the chance to see our technology packed in a shoebox-size satellite and learn all we can do to improve life on Earth🌍#hyperspectral #nanosatellite #climatechange https://t.co/UZlccikEeN,It's day two at #slush22. Don't miss out on the chance to see our technology packed in a shoebox-size satellite and… https://t.co/QnqsAvemn8,"[{'text': 'slush22', 'indices': [16, 24]}]",https://twitter.com/i/web/status/1593544555168776192,twitter.com,0,5,en,,,1442823358081609728,"Espoo, Finland",None,73,104,84,Smarter Data for a Stronger Planet,,2022,11,18,10,0,0_0,0.9997409,0,0.9999688,2022-11-18,0
17887,1562792330448764928,MikeSma39091654,They weren't The useless @massmediamafia Drove everything FEARPORN Now moved on to CLIMATE CHANGEIronically ...Scientists again....Or #massmediamafia https://t.co/tAvzGnx8G2,They weren't The useless @massmediamafia Drove everything FEARPORN Now moved on to CLIMATE CHANGEIronic… https://t.co/n0lgxoD6o8,[],https://twitter.com/i/web/status/1562792330448764928,twitter.com,0,0,en,,,1167750727411875841,Kenya,None,195,2485,10842,"A unique gift of blended political/economic insight. Seen and talked consequences before '92, '00, '08, '11 and now '22 which is by far the biggest of the lot.",,2022,8,25,13,21,0_0,0.9908647,1,0.99776125,2022-08-25,0
53024,1547714154177343488,eileenlynnedorn,"@therecount Oh, L’il Marco, rich liberals will be fine when climate change happens.  Expensive neighborhoods will always be fine. It’s the middle class and working poor who have been and will be screwed by climate change. Rich people can move. Your constituents in Florida can’t.","@therecount Oh, L’il Marco, rich liberals will be fine when climate change happens.  Expensive neighborhoods will a… https://t.co/4XtROmMp2s",[],https://twitter.com/i/web/status/1547714154177343488,twitter.com,0,0,en,,,4165034592,,None,602,65535,60708,"parent of 3, teacher of many. Krav Maga junkie & veggie-eatin' snowflake. vote blue like your life depends on it. she/her",,2022,7,14,22,46,4_1,0.9791884,0,0.98421544,2022-07-14,1
75721,1565247096315428866,AbrahamDeVader,@dinahcat04 @DrLoupis Are you suggesting it's because of climate change? If so 🤡,@dinahcat04 @DrLoupis Are you suggesting it's because of climate change? If so 🤡,[],,,0,0,en,,,1563862119937892356,,None,10,94,29,Recht door zee.,,2022,9,1,7,56,0_0,0.9997439,0,0.9997279,2022-09-01,0
105105,1542879688028291073,NERecycling,https://t.co/V4URHl15R9,https://t.co/V4URHl15R9,[],https://wasteadvantagemag.com/climate-change-and-waste-management-preparing-for-natural-disasters/,wasteadvantagemag.com,0,0,und,,,284585927,"Brattleboro, VT",None,3684,731,6393,NERC is a non-profit organization committed to the advancement of an environmentally sustainable economy.,,2022,7,1,14,35,0_0,0.9997606,0,0.99176437,2022-07-01,0
235834,1539382756215496705,wbg_gov,"Calling young professionals ❗ Apply to the World Bank Young Professionals Program for a chance to contribute to our top priorities, from poverty eradication, to social development and climate change. Deadline is July 15.📌 Visit: https://t.co/EiObGX7FXd https://t.co/lc1rGMioID",Calling young professionals ❗ Apply to the World Bank Young Professionals Program for a chance to contribute to our… https://t.co/k92MATl51l,[],https://twitter.com/i/web/status/1539382756215496705,twitter.com,1,2,en,,,172391256,"Washington, D.C.",None,36011,2093,17465,"Gateway to the @WorldBank's work on #GoodGov, #GovTech, #OpenGov, #procurement, #AntiCorruption, public finance, accountability & more. Talk to us!",,2022,6,21,23,0,0_0,0.9998031,0,0.9999717,2022-06-21,0
37902,1552280147969146882,HalleSpektrum,Auf der Erde wird es immer Wärmer: Könnte man die Hitze aus dem Boden nicht zum Heizen recyceln? Durch die zunehmende Verstädte https://t.co/xiV9qshfxa #Heizen #Hitze #Klimawandel #Studie #Wärmeversorgung,Auf der Erde wird es immer Wärmer: Könnte man die Hitze aus dem Boden nicht zum Heizen recyceln? Durch die zunehmen… https://t.co/Pvs2YBdfAj,[],https://twitter.com/i/web/status/1552280147969146882,twitter.com,0,0,de,,,607973471,Halle (Saale),None,5259,14393,45067,Treffpunkt und Nachrichten für Halle (Saale). Nachrichten an die Redaktion bitte über Kontaktformular https://t.co/YH9tSipA15,,2022,7,27,13,10,0_0,0.9998071,0,0.99996585,2022-07-27,0
32960,1555510386442457088,ddogk21000,#CHina Xi Jinping🇨🇳👺: I am very angryI stoppedU.S.-China suspends anti-drug cooperationU.S.-China climate change talks on hold,#CHina Xi Jinping🇨🇳👺: I am very angryI stoppedU.S.-China suspends anti-drug cooperationU.S.-China climate change talks on hold,"[{'text': 'CHina', 'indices': [0, 6]}]",,,0,0,en,,,879886187401314304,,None,3,55,389,我是一個不存在的人或者說是我只是一個代號 I Am Does not exist or Just a code👽私は存在しないか、コードだけですЯ не существует или просто кодYo soy No existe o solo un código나는 존재하지 않거나 단지 코드,,2022,8,5,11,5,0_0,0.9997789,0,0.99994797,2022-08-05,0
4574,1591137724064759808,BiehlHerzfeldCo,"@dl4go @Schnarrt1 @BBursche @WinneHermann Klimakrise und die gesundheitlichen Folgen ist Ihnen egal, auch für Ihre Mitmenschen!?","@dl4go @Schnarrt1 @BBursche @WinneHermann Klimakrise und die gesundheitlichen Folgen ist Ihnen egal, auch für Ihre Mitmenschen!?",[],,,0,0,de,,,887699109909495810,"Bretten, Deutschland Landkreis KA",None,1776,65535,11535,"#Systemikerin, Coach, Multi-Professional, #effectuation, #augenhoehe #adfc eV",,2022,11,11,18,36,0_0,0.9997814,0,0.99995977,2022-11-11,0
202916,1588507893888061440,KPMGIndia,"It will also help them navigate through the market risks like regulations, reputation, competition and leverage the market opportunities: Shivananda Shetty, @KPMGIndia at the @AmchamIndia session on '#ESG: #Climatechange and the #business case for #sustainability.' https://t.co/W6kx63aytX","It will also help them navigate through the market risks like regulations, reputation, competition and leverage the… https://t.co/NNRT6pupQ8",[],https://twitter.com/i/web/status/1588507893888061440,twitter.com,2,4,en,,,237572296,India,None,57949,6012,39877,"KPMG in India offers a full range of financial, business advisory, tax regulatory & risk advisory services. Connect with us at https://t.co/Pwn42QMvqN",,2022,11,4,12,26,0_0,0.9997648,0,0.9999713,2022-11-04,0
106735,1561310246890401792,NFL_LineMoveBot,I will do #photo manipulation and blend images in #photosho̡p 🤲👉👉https://t.co/X95WpRfcoG#internetofthings #networkmarketing #tokoarmy #tokenomic #climatechange #carbonoffsetting #green #carboncredits https://t.co/exn4zbZksa,I will do #photo manipulation and blend images in #photosho̡p 🤲👉👉https://t.co/X95WpRfcoG#internetofthings… https://t.co/V24onE7IG4,"[{'text': 'photo', 'indices': [10, 16]}, {'text': 'photosho̡p', 'indices': [50, 61]}, {'text': 'internetofthings', 'indices': [92, 109]}]","https://go.fiverr.com/visit/?bta=169592&brand=fiverrcpa&afp=random-hashtag&afp1=florin_alex/do-any-photoshop-editing-you-need&afp2=internetofthings,networkmarketing,tokoarmy,tokenomic,climatechange,carbonoffsetting,green,carboncredits&landingPage=https://",go.fiverr.com,0,1,en,,,916520800777326593,𝒯𝐻𝐸 𝐁𝐈𝐎𝐄𝐍𝐄𝐑𝐆𝐘 𝒮𝒲𝐼𝒯𝒞𝐻 ➔,None,136,5314,6338,🇺🇸 The beautiful journey of today can only begin when we learn to let go of yesterday. 🇺🇸,,2022,8,21,11,12,0_0,0.99978733,0,0.9999678,2022-08-21,0
229995,1598766135650177025,Climageddon,#RunawayGlobalHeatingExtinctionEmergency The fossil fuel industry lobbyists are so successful in cleverly manipulating how the world should think about global warming that it even has many environmental groups unknowingly helping to do its dirty work. https://t.co/SE0hL1q6iF,#RunawayGlobalHeatingExtinctionEmergency The fossil fuel industry lobbyists are so successful in cleverly manipulat… https://t.co/a7wtj2dJf5,"[{'text': 'RunawayGlobalHeatingExtinctionEmergency', 'indices': [0, 40]}]",https://twitter.com/i/web/status/1598766135650177025,twitter.com,1,1,en,,,832668714122162177,"California, USA",None,622,9681,17751,This provocative BIG picture of #globalwarming mapped out in this must read & take action book. What you don't know can hurt you! #Climageddon is here.,,2022,12,2,19,48,5_2,0.9985672,0,0.9994736,2022-12-02,1
240441,1595305548484075521,emungai_m,"But first on the list is capacity building at the board level, at senior management and to all the staff. Second is the development of  sustainability/climate change strategy.Thanks  @bankofbaroda for trusting me on this one! Looking forward to more engagement into the future.","But first on the list is capacity building at the board level, at senior management and to all the staff. Second is… https://t.co/uEzFx4dUMA",[],https://twitter.com/i/web/status/1595305548484075521,twitter.com,1,5,en,,,912419520,Nairobi,None,5575,4667,9191,"GCEO @Kenyacic, #Sustainability Evangelist, #InspireLeadership founder, Keynote Speaker, Philanthropist, Marathoner, Father, Husband. #UnlockingYourPotential",,2022,11,23,6,37,0_0,0.9997321,0,0.99996626,2022-11-23,0
101805,1564918271224446976,paleblu3_dot,why refuse the fact that malaysia is so hot because of the global warming?panggil chuu buat ceramah kang,why refuse the fact that malaysia is so hot because of the global warming?panggil chuu buat ceramah kang,[],,,0,2,en,,,1453160257249710084,she/her,None,47,22602,2694,i walk like banana,,2022,8,31,10,9,0_0,0.9996604,0,0.99994993,2022-08-31,0
224217,1589931312512581632,GarethMJN,Anyone know what the carbon footprint is for this COP27 climate change conference! What’s wrong with a good old fashioned telephone conference call or Skype/Teams call?@BBCWorld @BBCNews,Anyone know what the carbon footprint is for this COP27 climate change conference! What’s wrong with a good old fas… https://t.co/pAFhw1RYK4,[],https://twitter.com/i/web/status/1589931312512581632,twitter.com,0,0,en,,,858973904890720256,"London, England",None,4,32,45,,,2022,11,8,10,42,0_0,0.9991852,0,0.99990684,2022-11-08,0
156335,1592876440273399808,AcademicsStand,"Don't miss out on the upcoming #cop27 side event.It will be discussing the importance of low-carbon industrial development in AfricaSign up for the event here https://t.co/gSuhlRivL7#greentechnology #lowcarbon #climatechange #yaleuniversity, #universityofcalgary , #ASAP https://t.co/84OwCOpnLZ",Don't miss out on the upcoming #cop27 side event.It will be discussing the importance of low-carbon industrial de… https://t.co/l3VG5xd1vA,"[{'text': 'cop27', 'indices': [31, 37]}]",https://twitter.com/i/web/status/1592876440273399808,twitter.com,2,7,en,,,624977619,,None,2031,1296,3025,Academics Stand Against Poverty (an NGO) mobilizes the resources & capacities of academia towards eradicating global poverty. Publishing @Journal_ASAP,,2022,11,16,13,45,0_0,0.99978894,0,0.9999708,2022-11-16,0
129151,1580424488331927553,MacKayUSA,First Coast News questions Senator Rick Scott on climate change [Video] https://t.co/zFQ8pQwtrb,First Coast News questions Senator Rick Scott on climate change [Video] https://t.co/zFQ8pQwtrb,[],http://dlvr.it/Sb00Kn,dlvr.it,0,0,en,,,1565432842942906368,,None,4,8,922,I'm mostly focused on #News and #Politics.,,2022,10,13,5,5,0_0,0.9998143,0,0.9999664,2022-10-13,0
72666,1595444662336110593,amazink35,"@derGerfried @JHillje Leider kein Nonsens. Bittere Realität.Wenn Sie Kinder haben, sollten Sie sich mal informieren.https://t.co/1KDbfrNzBc","@derGerfried @JHillje Leider kein Nonsens. Bittere Realität.Wenn Sie Kinder haben, sollten Sie sich mal informiere… https://t.co/rKWwLw40xF",[],https://twitter.com/i/web/status/1595444662336110593,twitter.com,0,0,de,,,1441735392462397446,,None,25,851,4771,Freude an der Dystopie,,2022,11,23,15,50,0_0,0.99976784,0,0.9998823,2022-11-23,0
12052,1554031537011687424,Ourssyndicale,"God bless the lionesses. They've knocked Sunak, Covid, Climate change and other bollox off the headlines. Good news works.","God bless the lionesses. They've knocked Sunak, Covid, Climate change and other bollox off the headlines. Good news works.",[],,,0,4,en,,,2953911406,"East Renfrewshire, Scotland",None,5927,65535,65535,Proud Scot and Anti-Nationalist. Anti-Scexit. Supporter of our armed forces and all Cancer charities. Animal rights.,,2022,8,1,9,9,0_0,0.99939793,0,0.99758923,2022-08-01,0
254111,1564855118046142464,dot_seekay,"All this trip, I have been happy to be here, but also haunted by the thought that in a few years, this place may be lost to climate change, wars or some other human idiocy. https://t.co/Kv9MeWJOem","All this trip, I have been happy to be here, but also haunted by the thought that in a few years, this place may be… https://t.co/GjhCJPLdO4",[],https://twitter.com/i/web/status/1564855118046142464,twitter.com,0,1,en,,,231366789,Berlin,None,493,1226,3806,… is a Berlin- based cultural leatherman. Draws Aubergines. Hacked Homeland at some point. Rantings on #caramblogage. All mistakes (here) my own.,,2022,8,31,5,58,0_0,0.9996632,0,0.9998722,2022-08-31,0
14365,1586776188105760768,bojcodes,@mishadavinci Its all wrong.Sorry.In a bit Putin will launch nuclear weapons.  The survivors will have terrible global warming consequences as well as fall out to deal with.When predicting the future it is equally important to look at positive as well as negative trends.,@mishadavinci Its all wrong.Sorry.In a bit Putin will launch nuclear weapons.  The survivors will have terrible… https://t.co/zEOw9C0EYS,[],https://twitter.com/i/web/status/1586776188105760768,twitter.com,0,0,en,,,1533476034246500353,"Toronto, Ontario",None,538,17158,11054,"Learning Java, #retrocomputing 🕹️, and musician 🎹 who loves clean air and nature 🌳. #100daysofkindness, https://t.co/Ze0pCEaSWJ",,2022,10,30,17,44,0_0,0.99909276,0,0.9999165,2022-10-30,0
18596,1572387694516359172,worldnews_guru,"Climate change could wipe $108 billion from U.S. property market, study finds  https://t.co/VXUJ7tDAuQ https://t.co/y6hVyagT8y","Climate change could wipe $108 billion from U.S. property market, study finds  https://t.co/VXUJ7tDAuQ https://t.co/y6hVyagT8y",[],https://worldnewsguru.us/science/climate-change-could-wipe-108-billion-from-u-s-property-market-study-finds/382652/?ref=gsp,worldnewsguru.us,0,0,en,,,994242738676789249,,None,1367,12,65535,World News Guru is completely free and offers a broad range of media content from a varied and extensive range of sources.,https://pbs.twimg.com/media/FdI-RnbWQAEItcP.jpg,2022,9,21,0,50,0_0,0.9420038,0,0.9999685,2022-09-21,0
235828,1539323210830950400,fredkuukusmith,Can digital technology innovations help fight climate change better? #ClimateChange #digital #innovation via https://t.co/jaVNrkAX6d https://t.co/hzNcgMLj4X,Can digital technology innovations help fight climate change better? #ClimateChange #digital #innovation via… https://t.co/4YLZRSiqjl,"[{'text': 'ClimateChange', 'indices': [69, 83]}, {'text': 'digital', 'indices': [84, 92]}, {'text': 'innovation', 'indices': [93, 104]}]",https://twitter.com/i/web/status/1539323210830950400,twitter.com,0,0,en,,,37382360,"Accra, Ghana",None,4643,15052,49400,DATA JOURNALIST |@JoyNewsOnTV @JOY997FM | FAMILY  | HEALTH | SECURITY | @ARSENAL,,2022,6,21,19,3,0_0,0.99977773,0,0.99997157,2022-06-21,0
169097,1555635431173242881,PalimenoForGAD1,Call on ⁦@POTUS⁩ : Use His Executive Authority to Address the Climate Crisis - Sunrise Movement https://t.co/1FtlsLKQcX,Call on ⁦@POTUS⁩ : Use His Executive Authority to Address the Climate Crisis - Sunrise Movement https://t.co/1FtlsLKQcX,[],https://action.sunrisemovement.org/a/biden-climate-petition?ms=popup&refcode=popup,action.sunrisemovement.org,0,0,en,,,1261806630141923329,"Georgia, USA he/him",None,10370,18924,12532,"Progressive Father/Husband #M4A,Fix Citizens United,#UBI Term Limits,Legalize #Cannabis,🗳rights #DSA",,2022,8,5,19,22,0_0,0.9997043,0,0.9999678,2022-08-05,0
258109,1549796894808985602,LenTroiana,@ProgBeliever GLOBAL WARMING:What they DON”T tell you.LESS than a 1/2 a degree is the Actual increase in the last 20 years.LESS than one degree is the Actual increase in the last 70 years.Documented facts from the 2020 NOAA Annual Climate Report.,@ProgBeliever GLOBAL WARMING:What they DON”T tell you.LESS than a 1/2 a degree is the Actual increase in the last… https://t.co/25mH5UVisu,[],https://twitter.com/i/web/status/1549796894808985602,twitter.com,0,0,en,,,1525519758350770177,,None,5,795,1242,facts matter,,2022,7,20,16,42,5_1,0.27015138,1,0.99853355,2022-07-20,1
225846,1546218020879699968,JohnNetanyahu,"@no_itsmyturn Cats should be banned to protect local ecosystems. They are responsible for many extinctions, kill billions of birds and small mammals every year. A single cat can kill over 1000 birds in its lifetime. If you care about animals or climate change you should want cats to be banned.","@no_itsmyturn Cats should be banned to protect local ecosystems. They are responsible for many extinctions, kill bi… https://t.co/0jvLPYTGDA",[],https://twitter.com/i/web/status/1546218020879699968,twitter.com,0,0,en,,,1496831934080733186,,None,9,1198,1158,,,2022,7,10,19,41,0_0,0.83666,0,0.9999016,2022-07-10,0
36946,1542576177348345856,BraincellstheT1,"BREAKING NEWS :  In Vietnam, Climate Change Is Disrupting Centuries-Old Methods Of Winemaking!  but in other news, did you know Space Smells Like Seared Steak.","BREAKING NEWS :  In Vietnam, Climate Change Is Disrupting Centuries-Old Methods Of Winemaking!  but in other news,… https://t.co/oypcRKhr6T",[],https://twitter.com/i/web/status/1542576177348345856,twitter.com,0,0,en,,,1192117661548847105,,None,1,1,1926,,,2022,6,30,18,29,0_0,0.999385,0,0.9999669,2022-06-30,0
183766,1546189702411198464,RobbieTheFire,"Who has the scoop on Nitrogen. I covered this in the last RYM, seems like reducing food right now is the dumbest and least impactful way to try and curb ""climate change"" https://t.co/yc09oQw7Iw","Who has the scoop on Nitrogen. I covered this in the last RYM, seems like reducing food right now is the dumbest an… https://t.co/UcQFoDdLCD",[],https://twitter.com/i/web/status/1546189702411198464,twitter.com,1,20,en,,,2610809930,NYC,None,17645,1248,6442,King of the Caucs. Lord of the sandwiches. Professional crop duster. https://t.co/J5tonHfqrkhttps://t.co/7TbLkk0uXK,,2022,7,10,17,48,4_2,0.6258617,0,0.9963994,2022-07-10,1
210940,1555125593670176768,ThrillFly11,"@MinhKular @glenpen60 @shamathahaven lol bruh... i have a question about climate change to you, because its so real when looking at the global temp average data going up. Don't you think the fact Antarctica was discovered in the 1850's. That an extra 100 million miles skews the data?","@MinhKular @glenpen60 @shamathahaven lol bruh... i have a question about climate change to you, because its so re… https://t.co/L2jvXxP9ho",[],https://twitter.com/i/web/status/1555125593670176768,twitter.com,0,0,en,,,1554969911365013505,,None,0,17,31,,,2022,8,4,9,36,0_0,0.78121006,0,0.9967523,2022-08-04,0
